image_name,prompt_a,prompt_b,prompt_c,negative_prompt,guidance_scale,beta,log_weight,Adapter_A,Adapter_B,StrengthA,StrengthB
11.png,"Japanese animation girl eating a hamburger, voxel style","Japanese animation girl eating a hamburger, sexy style","A japanese animation girl eating a hamburger, voxel and sexy style","blurry, low_quality, distorted",7.5,0.5,-4098.703125
137.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1722.1328125
138.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1756.7890625
139.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1501.953125
140.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1819.8515625
141.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1619.3125
142.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1650.734375
143.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1883.921875
144.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1805.1015625
145.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1800.4609375
146.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-2059.96875
147.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1885.2734375
148.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1389.1015625
149.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1760.796875
150.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1504.0
151.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1728.640625
152.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1769.3359375
153.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1600.1953125
154.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1786.0390625
155.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1864.65625
156.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1719.1015625
157.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1660.4921875
158.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1839.3984375
159.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1986.0625
160.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1889.421875
161.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1719.2578125
162.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-2193.4921875
163.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1840.640625
164.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1599.796875
165.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1620.2890625
166.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1587.15625
167.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1709.328125
168.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1637.3515625
169.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1987.5
170.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1703.6953125
171.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1771.0546875
172.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1687.484375
173.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1555.78125
174.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1541.9765625
175.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1525.8984375
176.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1681.34375
177.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1850.3828125
178.png,"A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel style, made of small 3D cubes, blocky geometric structures, digital cubic joints, block-based armor plates, pixelated aesthetic, 8-bit digital world, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, sexy style, highly detailed skin texture, sleek organic robotic joints, form-fitting glowing armor, translucent clothing, attractive aesthetic, photorealistic, cinematic lighting, masterpiece, 8k.","A futuristic female cyborg standing in a neon-lit cyberpunk street, voxel art style, made of 3D blocks, combined with sexy style, highly detailed skin texture, sleek robotic joints, glowing armor, translucent clothing, masterpiece, 8k.","blurry, low_quality, distorted",7.5,0.7,-1894.09375
